gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2042372394,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS462473605,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Foveaux Strait (Stewart Island Ferry),Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.743626,168.28583,NA,NA,NA,NA,NA,NA,2017-01-02T00:00:00Z,2,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS462473605,NA,NA,NA,CC_BY_4_0,NA,obsr851455,NA,NA,2023-01-24T15:00:38Z,NA,NA
2042366050,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS462472461,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Foveaux Strait (Stewart Island Ferry),Southland,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.743626,168.28583,NA,NA,NA,NA,NA,NA,2017-01-04T00:00:00Z,4,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS462472461,NA,NA,NA,CC_BY_4_0,NA,obsr851455,NA,NA,2023-01-24T15:00:37Z,NA,NA
2042293795,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS483627790,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Otago Pen--Weller's Rock,Otago,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.79781,170.71498,NA,NA,NA,NA,NA,NA,2017-02-23T00:00:00Z,23,2,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS483627790,NA,NA,NA,CC_BY_4_0,NA,obsr46207,NA,NA,2023-01-24T15:23:00Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2042191839,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS462229365,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Rakiura NP--Ulva Island,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.931744,168.13167,NA,NA,NA,NA,NA,NA,2017-01-26T00:00:00Z,26,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS462229365,NA,NA,NA,CC_BY_4_0,NA,obsr259818,NA,NA,2023-01-24T15:19:50Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2042170281,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS462149579,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Stewart Island--Oban & Halfmoon Bay,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.89847,168.12863,NA,NA,NA,NA,NA,NA,2017-01-03T00:00:00Z,3,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS462149579,NA,NA,NA,CC_BY_4_0,NA,obsr86402,NA,NA,2023-01-24T15:02:45Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2042132491,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS462108882,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Stewart Island--Oban & Halfmoon Bay,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.89847,168.12863,NA,NA,NA,NA,NA,NA,2017-01-03T00:00:00Z,3,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS462108882,NA,NA,NA,CC_BY_4_0,NA,obsr56093,NA,NA,2023-01-24T14:59:28Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041935733,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS461720570,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,The Neck Rookery,Tasmania,PRESENT,8,e2e717bf-551a-4917-bdc9-4fa0f342c530,-43.270145,147.34837,NA,NA,NA,NA,NA,NA,2017-01-29T00:00:00Z,29,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS461720570,NA,NA,NA,CC_BY_4_0,NA,obsr206950,NA,NA,2023-01-24T15:04:05Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041875942,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS461550490,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Hauraki Gulf at -36.3985x174.7460,Auckland,PRESENT,10,e2e717bf-551a-4917-bdc9-4fa0f342c530,-36.398468,174.74597,NA,NA,NA,NA,NA,NA,2017-01-02T00:00:00Z,2,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS461550490,NA,NA,NA,CC_BY_4_0,NA,obsr733478,NA,NA,2023-01-24T15:20:32Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041772012,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS469931564,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Kaikoura--South Bay Reserve,Canterbury,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,-42.42558,173.68806,NA,NA,NA,NA,NA,NA,2017-02-24T00:00:00Z,24,2,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS469931564,NA,NA,NA,CC_BY_4_0,NA,obsr325726,NA,NA,2023-01-24T15:03:22Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041769093,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS461364078,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Foveaux Strait (Stewart Island Ferry),Southland,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.743626,168.28583,NA,NA,NA,NA,NA,NA,2017-01-09T00:00:00Z,9,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS461364078,NA,NA,NA,CC_BY_4_0,NA,obsr569093,NA,NA,2023-01-24T15:02:44Z,NA,NA
2041647268,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS482474823,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Marlborough Sounds--Tory Channel,Marlborough,PRESENT,25,e2e717bf-551a-4917-bdc9-4fa0f342c530,-41.22528,174.27875,NA,NA,NA,NA,NA,NA,2017-04-06T00:00:00Z,6,4,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS482474823,NA,NA,NA,CC_BY_4_0,NA,obsr115338,NA,NA,2023-01-24T15:03:16Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041462800,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS460901993,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,Bruny Island (please consider using more precise locations),Tasmania,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,-43.29619,147.32254,NA,NA,NA,NA,NA,NA,2017-01-21T00:00:00Z,21,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS460901993,NA,NA,NA,CC_BY_4_0,NA,obsr816783,NA,NA,2023-01-24T15:22:19Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041415094,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS481937041,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Penguin beach,Otago,PRESENT,30,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.777187,170.72836,NA,NA,NA,NA,NA,NA,2017-03-20T00:00:00Z,20,3,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS481937041,NA,NA,NA,CC_BY_4_0,NA,obsr565625,NA,NA,2023-01-24T15:20:49Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041290709,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS481594133,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Queen Charlotte Sound,Marlborough,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,-41.216667,174.16945,NA,NA,NA,NA,NA,NA,2017-03-02T00:00:00Z,2,3,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS481594133,NA,NA,NA,CC_BY_4_0,NA,obsr293091,NA,NA,2023-01-24T15:03:00Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041269623,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS460644959,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Tiritiri Matangi--general,Auckland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-36.600716,174.89008,NA,NA,NA,NA,NA,NA,2017-01-25T00:00:00Z,25,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS460644959,NA,NA,NA,CC_BY_4_0,NA,obsr466089,NA,NA,2023-01-24T15:02:41Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041133008,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS460458100,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Tiritiri Matangi--Wattle Track,Auckland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-36.6071,174.8931,NA,NA,NA,NA,NA,NA,2017-01-26T00:00:00Z,26,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS460458100,NA,NA,NA,CC_BY_4_0,NA,obsr422326,NA,NA,2023-01-24T15:14:36Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041095155,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS460405831,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Otago Pen--Weller's Rock,Otago,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.79781,170.71498,NA,NA,NA,NA,NA,NA,2017-01-25T00:00:00Z,25,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS460405831,NA,NA,NA,CC_BY_4_0,NA,obsr402151,NA,NA,2023-01-24T15:01:27Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2041089744,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS460382177,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Rakiura NP--Ulva Island,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.931744,168.13167,NA,NA,NA,NA,NA,NA,2017-01-26T00:00:00Z,26,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS460382177,NA,NA,NA,CC_BY_4_0,NA,obsr159785,NA,NA,2023-01-24T15:19:43Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2040811389,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS480741173,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,Twelve Apostles,Victoria,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.66349,143.10425,NA,NA,NA,NA,NA,NA,2017-03-18T00:00:00Z,18,3,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS480741173,NA,NA,NA,CC_BY_4_0,NA,obsr177861,NA,NA,2023-01-24T15:02:59Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2040772575,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS459949408,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Taiaroa Head,Otago,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.774887,170.72928,NA,NA,NA,NA,NA,NA,2017-01-24T00:00:00Z,24,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS459949408,NA,NA,NA,CC_BY_4_0,NA,obsr532992,NA,NA,2023-01-24T15:14:49Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2040522291,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS459612452,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Kaikoura--offshore--Albatross Encounter pelagic (general),Canterbury,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-42.490833,173.71788,NA,NA,NA,NA,NA,NA,2017-01-21T00:00:00Z,21,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS459612452,NA,NA,NA,CC_BY_4_0,NA,obsr665691,NA,NA,2023-01-24T15:13:27Z,NA,NA
2040271668,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS467090892,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,Phillip Island,Victoria,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.496845,145.17174,NA,NA,NA,NA,NA,NA,2017-02-18T00:00:00Z,18,2,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS467090892,NA,NA,NA,CC_BY_4_0,NA,obsr781960,NA,NA,2023-01-24T14:59:34Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2040133010,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS459174110,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Kaikoura--offshore--Albatross Encounter pelagic (general),Canterbury,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-42.490833,173.71788,NA,NA,NA,NA,NA,NA,2017-01-21T00:00:00Z,21,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_AU,OBS459174110,NA,NA,NA,CC_BY_4_0,NA,obsr501779,NA,NA,2023-01-24T15:00:46Z,NA,NA
2039944788,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS479443946,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Foveaux Strait (Stewart Island Ferry),Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.743626,168.28583,NA,NA,NA,NA,NA,NA,2017-03-22T00:00:00Z,22,3,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS479443946,NA,NA,NA,CC_BY_4_0,NA,obsr167943,NA,NA,2023-01-24T14:59:36Z,NA,NA
2039942171,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS479432605,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,The Nobbies,Victoria,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.517414,145.11794,NA,NA,NA,NA,NA,NA,2017-03-28T00:00:00Z,28,3,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_AU,OBS479432605,NA,NA,NA,CC_BY_4_0,NA,obsr647926,NA,NA,2023-01-24T15:01:30Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039939174,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS458958917,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,South Channel Fort,Victoria,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.30671,144.8018,NA,NA,NA,NA,NA,NA,2017-01-18T00:00:00Z,18,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS458958917,NA,NA,NA,CC_BY_4_0,NA,obsr729480,NA,NA,2023-01-24T15:20:03Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039909260,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS466402989,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,The Neck Rookery,Tasmania,PRESENT,8,e2e717bf-551a-4917-bdc9-4fa0f342c530,-43.270145,147.34837,NA,NA,NA,NA,NA,NA,2017-01-29T00:00:00Z,29,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS466402989,NA,NA,NA,CC_BY_4_0,NA,obsr266240,NA,NA,2023-01-24T15:14:16Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039592396,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS458565514,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Otago Peninsula--Penguin beach,Otago,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.803795,170.74403,NA,NA,NA,NA,NA,NA,2017-01-06T00:00:00Z,6,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS458565514,NA,NA,NA,CC_BY_4_0,NA,obsr519778,NA,NA,2023-01-24T15:01:29Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039588723,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS465809532,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Kaikoura--offshore--Albatross Encounter pelagic (general),Canterbury,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-42.490833,173.71788,NA,NA,NA,NA,NA,NA,2017-02-15T00:00:00Z,15,2,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS465809532,NA,NA,NA,CC_BY_4_0,NA,obsr665691,NA,NA,2023-01-24T15:15:29Z,NA,NA
2039582177,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS458551515,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,St Kilda Pier,Victoria,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.86447,144.9658,NA,NA,NA,NA,NA,NA,2017-01-19T00:00:00Z,19,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_AU,OBS458551515,NA,NA,NA,CC_BY_4_0,NA,obsr776731,NA,NA,2023-01-24T15:20:54Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039566749,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS458531614,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,AU,The Nobbies,Victoria,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.517414,145.11794,NA,NA,NA,NA,NA,NA,2017-01-19T00:00:00Z,19,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS458531614,NA,NA,NA,CC_BY_4_0,NA,obsr446087,NA,NA,2023-01-24T15:15:18Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039338999,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS465240781,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Kaikoura--offshore--Albatross Encounter pelagic (general),Canterbury,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,-42.490833,173.71788,NA,NA,NA,NA,NA,NA,2017-02-11T00:00:00Z,11,2,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS465240781,NA,NA,NA,CC_BY_4_0,NA,obsr665691,NA,NA,2023-01-24T15:20:39Z,NA,NA
2039160401,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS466904852,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Fiordland NP--Hall Arm,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.505554,167.05,NA,NA,NA,NA,NA,NA,2017-02-10T00:00:00Z,10,2,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS466904852,NA,NA,NA,CC_BY_4_0,NA,obsr402151,NA,NA,2023-01-24T15:02:57Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
2039008635,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS478343653,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Foveaux Strait (Stewart Island Ferry),Southland,PRESENT,21,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.743626,168.28583,NA,NA,NA,NA,NA,NA,2017-03-21T00:00:00Z,21,3,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS478343653,NA,NA,NA,CC_BY_4_0,NA,obsr402151,NA,NA,2023-01-24T15:13:15Z,NA,NA
2038995425,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS464499390,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Foveaux Strait (Stewart Island Ferry),Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.743626,168.28583,NA,NA,NA,NA,NA,NA,2017-01-02T00:00:00Z,2,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS464499390,NA,NA,NA,CC_BY_4_0,NA,obsr266240,NA,NA,2023-01-24T15:02:44Z,NA,NA
2038517412,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS463529921,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,NA,SPECIES,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,NA,NZ,Stewart Island--Oban & Halfmoon Bay,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.89847,168.12863,NA,NA,NA,NA,NA,NA,2017-01-03T00:00:00Z,3,1,2017,2481646,2481646,HUMAN_OBSERVATION,CLO,EBIRD,OBS463529921,NA,NA,NA,CC_BY_4_0,NA,obsr206950,NA,NA,2023-01-24T15:01:23Z,NA,CONTINENT_DERIVED_FROM_COORDINATES
